,JTXX_ID,ZXSZK,JKZK,CJDJ,CJLB,LDJN,SFSW,SFZP
44664,230,0.0,2,0,0.0,5,1,0
47854,231,0.0,1,0,0.0,5,1,1
47865,231,0.0,1,0,0.0,3,1,1
47877,232,0.0,2,0,0.0,4,1,0
47888,232,0.0,1,0,0.0,2,1,0
47899,233,0.0,4,4,1.0,4,1,0
48818,233,0.0,1,0,0.0,2,1,0
48851,233,1.0,1,0,0.0,5,1,0
48829,233,0.0,1,0,0.0,2,1,0
48840,233,0.0,1,0,0.0,2,1,0
49776,234,0.0,1,0,0.0,2,1,0
48862,234,0.0,2,0,0.0,3,1,0
48873,234,0.0,4,1,1.0,4,1,0
49810,235,0.0,4,4,2.0,4,1,0
49788,235,0.0,1,0,0.0,2,1,0
49799,235,0.0,4,4,2.0,4,1,0
51005,236,0.0,3,0,0.0,5,1,1
50883,236,0.0,4,1,3.0,4,1,1
50882,236,0.0,1,0,0.0,3,1,1
43669,237,0.0,1,0,0.0,5,1,0
43116,237,0.0,2,0,0.0,5,1,0
44045,237,0.0,1,0,0.0,2,1,0
49158,238,0.0,1,0,0.0,2,1,0
44067,238,0.0,1,0,0.0,2,1,0
44056,238,0.0,2,0,0.0,3,1,0
49169,239,0.0,1,0,0.0,2,1,0
49180,239,0.0,4,4,2.0,4,1,0
44019,240,3.0,1,0,0.0,5,1,1
43997,240,0.0,2,0,0.0,3,1,1
44008,240,0.0,2,0,0.0,3,1,1
38743,241,0.0,2,0,0.0,3,1,0
38754,241,0.0,1,0,0.0,2,1,0
38765,241,0.0,1,0,0.0,2,1,0
49708,242,0.0,2,0,0.0,3,1,0
44941,242,0.0,4,1,4.0,4,1,0
49719,242,0.0,4,4,1.0,3,1,0
49730,242,0.0,1,0,0.0,2,1,0
44952,243,0.0,1,0,0.0,2,1,0
44985,243,3.0,1,0,0.0,5,1,0
44963,243,0.0,1,0,0.0,2,1,0
44974,243,2.0,1,0,0.0,5,1,0
48168,244,0.0,1,0,0.0,2,1,0
44996,244,0.0,2,0,0.0,5,1,0
47792,244,0.0,2,0,0.0,5,1,0
48179,245,0.0,1,0,0.0,2,1,0
48730,245,0.0,2,0,0.0,5,1,0
48201,245,7.0,1,0,0.0,5,1,0
48190,245,0.0,1,0,0.0,2,1,0
48212,245,12.0,1,0,0.0,2,1,0
43300,246,0.0,2,0,0.0,4,1,0
44229,246,0.0,1,0,0.0,2,1,0
44218,246,0.0,1,0,0.0,3,1,0
44240,247,0.0,4,3,1.0,3,1,0
44252,247,0.0,2,0,0.0,5,1,0
45072,248,0.0,1,0,0.0,5,1,0
45061,248,0.0,2,0,0.0,5,1,0
48896,249,0.0,4,3,5.0,5,1,0
48522,249,0.0,1,0,0.0,5,1,0
48907,250,0.0,4,4,1.0,3,1,1
45254,251,0.0,1,0,0.0,3,1,1
45625,251,0.0,4,3,1.0,4,1,1
46183,251,0.0,1,0,0.0,2,1,1
47908,251,13.0,1,0,0.0,2,1,1
48307,252,0.0,4,2,2.0,4,1,0
49262,252,0.0,1,0,0.0,2,1,0
48852,252,0.0,1,0,0.0,2,1,0
48884,252,6.0,1,0,0.0,5,1,0
48285,252,0.0,1,0,0.0,3,1,0
49273,253,0.0,2,0,0.0,5,1,0
42589,253,3.0,1,0,0.0,5,1,0
49848,253,7.0,1,0,0.0,5,1,0
49837,253,2.0,1,0,0.0,5,1,0
49826,253,0.0,4,3,2.0,4,1,0
49815,253,0.0,1,0,0.0,2,1,0
42600,254,0.0,4,4,1.0,3,1,1
43129,254,0.0,1,0,0.0,2,1,1
43140,254,0.0,4,3,2.0,4,1,1
43643,255,0.0,4,2,3.0,5,1,1
43184,256,0.0,1,0,0.0,2,1,0
43173,256,0.0,1,0,0.0,3,1,0
43162,256,0.0,4,1,1.0,4,1,0
44104,257,0.0,1,0,0.0,2,1,0
44092,257,0.0,4,4,1.0,3,1,0
44080,257,0.0,4,4,1.0,3,1,0
49186,258,0.0,1,0,0.0,3,1,0
49664,258,0.0,1,0,0.0,3,1,0
44904,259,10.0,1,0,0.0,2,1,0
49686,259,0.0,4,4,3.0,4,1,0
44893,259,4.0,4,4,3.0,5,1,0
49675,259,0.0,1,0,0.0,2,1,0
47746,260,0.0,4,4,1.0,3,1,0
44915,260,0.0,4,3,1.0,5,1,0
47759,261,0.0,1,0,0.0,2,1,0
47770,261,0.0,4,3,4.0,3,1,0
42983,261,0.0,1,0,0.0,2,1,0
42994,262,0.0,4,4,4.0,5,1,0
43005,262,0.0,4,1,4.0,5,1,0
49425,263,0.0,2,0,0.0,5,1,0
49436,264,0.0,1,0,0.0,2,1,0
49447,264,0.0,1,0,0.0,2,1,0
49458,265,0.0,4,4,1.0,3,1,0
49470,265,0.0,1,0,0.0,2,1,0
52759,266,0.0,4,2,1.0,4,1,0
52770,267,0.0,4,4,1.0,3,1,0
52781,268,0.0,1,0,0.0,2,1,0
52922,268,0.0,4,4,3.0,2,1,0
52911,268,0.0,4,1,7.0,4,1,0
49875,269,0.0,1,0,0.0,2,1,0
49886,269,15.0,1,0,0.0,2,1,0
49247,269,0.0,1,0,0.0,2,1,0
49864,269,0.0,4,4,3.0,3,1,0
49621,270,0.0,2,0,0.0,3,1,0
49735,271,0.0,1,0,0.0,2,1,0
44446,271,0.0,4,2,3.0,4,1,0
44457,271,0.0,1,0,0.0,2,1,0
44468,272,0.0,2,0,0.0,5,1,1
44479,272,0.0,2,0,0.0,5,1,1
45007,273,0.0,1,0,0.0,2,1,0
44490,273,0.0,4,4,1.0,3,1,0
38838,274,0.0,4,2,2.0,4,1,0
38827,274,0.0,2,0,0.0,5,1,0
43059,275,2.0,1,0,0.0,5,1,0
48222,275,0.0,4,4,1.0,4,1,0
42508,275,0.0,1,0,0.0,2,1,0
42519,275,0.0,1,0,0.0,2,1,0
42530,275,3.0,1,0,0.0,5,1,0
45417,276,0.0,2,0,0.0,5,1,0
45406,276,0.0,1,0,0.0,5,1,0
37894,277,0.0,2,0,0.0,3,1,0
37905,277,0.0,4,2,3.0,4,1,0
45967,277,0.0,1,0,0.0,5,1,0
37917,278,0.0,1,0,0.0,3,1,0
38359,278,18.0,1,0,0.0,2,1,0
38348,278,0.0,4,4,1.0,3,1,0
38370,279,0.0,1,0,0.0,3,1,0
51424,279,0.0,2,0,0.0,5,1,0
46753,280,0.0,2,0,0.0,5,1,0
51446,280,0.0,4,2,3.0,5,1,0
46783,281,0.0,2,0,0.0,5,1,0
46772,281,0.0,4,3,5.0,5,1,0
46794,281,0.0,1,0,0.0,2,1,0
47258,282,0.0,2,0,0.0,5,1,0
47269,283,0.0,4,2,3.0,4,1,1
47281,283,0.0,1,0,0.0,5,1,1
51736,284,0.0,4,2,7.0,4,1,0
47292,284,0.0,1,0,0.0,3,1,0
51949,285,0.0,4,4,1.0,5,1,0
51959,286,0.0,1,0,0.0,3,1,0
52752,287,0.0,1,0,0.0,5,1,0
53002,288,0.0,2,0,0.0,5,1,0
53013,289,0.0,2,0,0.0,3,1,0
50738,290,0.0,1,0,0.0,5,1,0
50885,291,0.0,4,3,3.0,4,1,1
50884,291,0.0,4,3,2.0,3,1,1
50888,292,3.0,1,0,0.0,5,1,1
50887,292,3.0,1,0,0.0,5,1,1
50886,292,0.0,1,0,0.0,2,1,1
49998,293,1.0,1,0,0.0,5,1,0
49987,293,3.0,1,0,0.0,5,1,0
49976,293,0.0,1,0,0.0,2,1,0
51285,294,0.0,1,0,0.0,2,1,1
51296,294,15.0,1,0,0.0,2,1,1
51274,294,0.0,3,0,0.0,3,1,1
42481,295,0.0,1,0,0.0,3,1,0
45370,295,0.0,1,0,0.0,2,1,0
42492,295,0.0,4,1,1.0,4,1,0
45381,296,0.0,2,0,0.0,5,1,0
45926,297,0.0,2,0,0.0,3,1,0
48233,298,0.0,2,0,0.0,3,1,0
48244,298,0.0,4,3,1.0,5,1,0
43439,299,0.0,1,0,0.0,2,1,0
48764,299,0.0,4,1,4.0,4,1,0
45972,300,0.0,4,1,7.0,4,1,0
43450,300,0.0,4,3,7.0,3,1,0
46342,300,3.0,1,0,0.0,5,1,0
37821,301,0.0,4,3,1.0,3,1,0
37927,301,0.0,2,0,0.0,3,1,0
37938,301,0.0,1,0,0.0,2,1,0
38385,302,0.0,4,3,1.0,3,1,0
38375,302,0.0,4,1,4.0,5,1,0
38396,302,0.0,2,0,0.0,3,1,0
51457,303,0.0,1,0,0.0,2,1,0
46713,303,3.0,1,0,0.0,5,1,0
51468,303,0.0,4,3,2.0,4,1,0
46810,303,3.0,1,0,0.0,5,1,0
46821,304,0.0,1,0,0.0,3,1,0
47194,305,0.0,4,2,5.0,3,1,0
51218,306,0.0,2,0,0.0,3,1,0
51229,306,0.0,4,2,1.0,3,1,0
52195,306,11.0,1,0,0.0,2,1,0
47306,306,0.0,1,0,0.0,2,1,0
50092,307,0.0,1,0,0.0,2,1,0
52208,307,0.0,4,4,1.0,3,1,0
52219,307,0.0,4,1,7.0,3,1,0
50223,308,0.0,1,0,0.0,2,1,0
51246,308,0.0,1,0,0.0,2,1,0
52908,308,0.0,4,3,2.0,4,1,0
52230,309,0.0,4,4,1.0,5,1,0
51257,309,0.0,1,0,0.0,2,1,0
52241,310,0.0,2,0,0.0,3,1,0
52252,310,0.0,4,4,1.0,5,1,0
50252,311,0.0,2,0,0.0,3,1,0
50242,311,0.0,4,2,1.0,5,1,0
51529,311,5.0,1,0,0.0,5,1,0
51297,311,0.0,1,0,0.0,2,1,0
51540,312,0.0,2,0,0.0,5,1,0
51551,312,0.0,2,0,0.0,5,1,0
43041,313,0.0,1,0,0.0,5,1,0
43030,313,0.0,3,0,0.0,3,1,0
43942,314,0.0,1,0,0.0,2,1,0
43052,314,0.0,4,4,1.0,3,1,0
45941,315,0.0,1,0,0.0,3,1,0
45951,315,0.0,2,0,0.0,5,1,0
49633,316,5.0,1,0,0.0,5,1,0
49149,316,22.0,1,0,0.0,2,1,0
49138,316,2.0,1,0,0.0,5,1,0
45962,316,0.0,1,0,0.0,2,1,0
44501,317,2.0,1,0,0.0,5,1,0
43979,317,0.0,4,4,1.0,3,1,0
43990,317,0.0,1,0,0.0,2,1,0
38303,318,10.0,1,0,0.0,5,1,0
37838,318,0.0,1,0,0.0,2,1,0
38314,318,1.0,1,0,0.0,5,1,0
38292,318,3.0,4,2,2.0,5,1,0
37850,318,0.0,1,0,0.0,2,1,0
51369,319,0.0,4,1,7.0,3,1,0
51466,320,0.0,4,3,1.0,4,1,0
51390,321,0.0,1,0,0.0,3,1,0
46726,322,0.0,4,3,5.0,3,1,0
46737,323,0.0,2,0,0.0,5,1,0
47215,323,0.0,4,3,1.0,3,1,0
51350,323,2.0,1,0,0.0,5,1,0
47204,323,0.0,2,0,0.0,5,1,0
51231,323,0.0,1,0,0.0,2,1,0
51480,324,0.0,3,0,0.0,3,1,0
52484,324,0.0,1,0,0.0,2,1,0
52228,324,0.0,1,0,0.0,2,1,0
50462,325,2.0,1,0,0.0,5,1,0
50331,325,3.0,1,0,0.0,5,1,0
50231,325,0.0,4,4,1.0,3,1,0
51494,326,0.0,2,0,0.0,5,1,0
52509,327,10.0,1,0,0.0,5,1,0
51505,327,0.0,1,0,0.0,3,1,0
52257,327,0.0,1,0,0.0,2,1,0
52520,327,0.0,1,0,0.0,2,1,0
51841,328,0.0,1,0,0.0,5,0,0
50487,329,0.0,2,0,0.0,3,1,0
51559,330,0.0,2,0,0.0,5,1,0
51775,330,0.0,1,0,0.0,2,1,0
51786,330,0.0,1,0,0.0,2,1,0
48742,330,2.0,1,0,0.0,5,1,0
44437,331,6.0,1,0,0.0,5,1,0
43956,331,3.0,1,0,0.0,5,1,0
43945,331,0.0,4,2,2.0,3,1,0
48753,331,0.0,2,0,0.0,3,1,0
44509,332,0.0,4,2,7.0,3,1,0
45398,333,0.0,4,2,2.0,4,1,0
44520,333,0.0,1,0,0.0,3,1,0
38319,334,0.0,1,0,0.0,2,1,0
37867,334,0.0,2,0,0.0,3,1,0
37878,334,0.0,1,0,0.0,2,1,0
51400,335,0.0,4,4,3.0,3,1,0
38330,335,0.0,2,0,0.0,3,1,0
38340,335,0.0,1,0,0.0,2,1,0
51411,336,0.0,1,0,0.0,5,1,0
46746,336,0.0,1,0,0.0,2,1,0
46758,337,0.0,3,0,0.0,3,1,0
47237,338,0.0,4,2,1.0,5,1,0
47225,338,0.0,4,3,1.0,5,1,0
51712,339,3.0,1,0,0.0,5,1,0
51723,339,5.0,1,0,0.0,5,1,0
52496,339,14.0,1,0,0.0,2,1,0
51489,339,0.0,4,2,2.0,4,1,0
47248,339,0.0,1,0,0.0,2,1,0
52745,340,0.0,1,0,0.0,2,1,0
52734,340,0.0,4,4,1.0,3,1,0
50709,340,5.0,1,0,0.0,5,1,0
51741,341,0.0,4,2,1.0,3,1,0
50731,341,0.0,1,0,0.0,3,1,0
50720,341,0.0,1,0,0.0,3,1,0
51752,342,0.0,1,0,0.0,2,1,0
46893,342,24.0,1,0,0.0,2,1,0
46883,342,10.0,1,0,0.0,2,1,0
46872,342,0.0,1,0,0.0,2,1,0
49640,343,0.0,2,0,0.0,3,1,0
49651,343,0.0,2,0,0.0,3,1,0
47663,344,0.0,2,0,0.0,3,1,0
47103,344,0.0,1,0,0.0,2,1,0
47600,345,0.0,4,4,1.0,5,1,0
52931,346,0.0,1,0,0.0,2,1,0
52942,346,0.0,1,0,0.0,2,1,0
49891,346,0.0,4,3,7.0,3,1,0
49902,347,0.0,4,4,3.0,3,1,0
49913,348,0.0,4,2,5.0,3,1,0
52047,349,0.0,4,3,2.0,3,1,0
52058,350,0.0,4,2,3.0,3,1,0
50080,351,0.0,4,4,4.0,3,1,0
50069,351,0.0,4,3,1.0,3,1,0
50298,352,0.0,4,4,1.0,3,1,0
49968,353,0.0,1,0,0.0,3,1,0
50099,353,0.0,1,0,0.0,2,1,0
50111,353,0.0,1,0,0.0,2,1,0
50362,354,0.0,2,0,0.0,3,1,0
50384,355,0.0,1,0,0.0,3,1,0
50907,355,5.0,1,0,0.0,5,1,0
50671,355,3.0,1,0,0.0,5,1,0
50660,355,0.0,1,0,0.0,2,1,0
50649,355,0.0,1,0,0.0,2,1,0
50373,355,0.0,3,0,0.0,3,1,0
51145,356,0.0,1,0,0.0,2,1,0
51134,356,0.0,1,0,0.0,2,1,0
51122,356,0.0,1,0,0.0,2,1,0
50918,356,0.0,2,0,0.0,5,1,0
45762,357,3.0,1,0,0.0,5,1,0
42908,357,0.0,4,4,1.0,5,1,0
45751,357,0.0,1,0,0.0,2,1,0
42919,357,0.0,1,0,0.0,3,1,0
46699,357,3.0,1,0,0.0,5,1,0
46294,357,0.0,1,0,0.0,2,1,0
52642,357,2.0,1,0,0.0,5,1,0
51693,358,1.0,1,0,0.0,5,1,0
51682,358,3.0,1,0,0.0,5,1,0
43896,358,0.0,4,2,2.0,4,1,0
47069,358,0.0,1,0,0.0,3,1,0
43917,358,0.0,1,0,0.0,2,1,0
47081,358,0.0,1,0,0.0,5,1,0
51704,358,2.0,1,0,0.0,5,1,0
43907,358,0.0,1,0,0.0,2,1,0
52157,359,0.0,1,0,0.0,2,1,0
52003,359,0.0,4,2,3.0,4,1,0
42432,359,0.0,1,0,0.0,2,1,0
49503,359,0.0,4,2,3.0,4,1,0
52014,359,0.0,1,0,0.0,2,1,0
49514,359,1.0,1,0,0.0,5,1,0
42438,360,2.0,1,0,0.0,5,1,0
52025,360,0.0,1,0,0.0,2,1,0
42449,360,0.0,2,0,0.0,5,1,0
42460,361,0.0,1,0,0.0,2,1,0
43382,361,10.0,1,0,0.0,2,1,0
42832,361,6.0,1,0,0.0,5,1,0
52260,362,0.0,1,0,0.0,2,1,0
52283,362,9.0,1,0,0.0,2,1,0
52272,362,0.0,4,2,1.0,4,1,0
52294,363,0.0,4,3,1.0,3,1,0
52305,363,0.0,1,0,0.0,2,1,0
52535,363,24.0,1,0,0.0,2,1,0
52683,364,4.0,3,0,0.0,5,1,0
51308,364,0.0,1,0,0.0,2,1,0
52673,364,0.0,1,0,0.0,2,1,0
51299,364,0.0,1,0,0.0,2,1,0
52546,364,0.0,1,0,0.0,2,1,0
51320,364,1.0,1,0,0.0,5,1,0
52452,365,0.0,1,0,0.0,2,1,0
51342,365,3.0,1,0,0.0,5,1,0
52441,365,0.0,1,0,0.0,2,1,0
51331,365,0.0,1,0,0.0,2,1,0
52473,366,0.0,4,3,1.0,4,1,0
52462,366,0.0,4,1,4.0,3,1,0
50308,366,10.0,1,0,0.0,2,1,0
50319,367,0.0,1,0,0.0,2,1,0
50140,367,0.0,1,0,0.0,2,1,0
50117,367,0.0,3,0,0.0,3,1,0
50129,367,10.0,1,0,0.0,5,1,0
50396,368,0.0,4,4,1.0,4,1,0
50659,369,0.0,1,0,0.0,2,1,0
50407,369,0.0,4,3,1.0,4,1,0
50672,369,0.0,1,0,0.0,2,1,0
50683,370,0.0,4,2,3.0,4,1,0
50911,371,0.0,4,4,1.0,4,1,0
50753,372,0.0,1,0,0.0,2,1,0
50928,373,0.0,2,0,0.0,3,1,0
50940,374,0.0,1,0,0.0,3,1,0
50951,375,0.0,2,0,0.0,3,1,0
43843,376,7.0,1,0,0.0,5,1,0
51150,376,0.0,1,0,0.0,3,1,0
51162,376,0.0,1,0,0.0,2,1,0
51173,376,4.0,1,0,0.0,5,1,0
43854,377,0.0,1,0,0.0,2,1,0
51640,377,3.0,1,0,0.0,5,1,0
43865,377,0.0,4,4,1.0,3,1,0
49111,378,0.0,4,3,1.0,3,1,0
49100,378,0.0,1,0,0.0,2,1,0
51651,378,0.0,2,0,0.0,3,1,0
44813,379,0.0,1,0,0.0,2,1,0
44835,379,3.0,1,0,0.0,5,1,0
44824,379,10.0,1,0,0.0,2,1,0
49122,379,0.0,2,0,0.0,5,1,0
52164,380,0.0,4,2,2.0,4,1,0
52175,381,0.0,4,4,1.0,3,1,0
52186,381,0.0,2,0,0.0,3,1,0
50268,382,0.0,4,2,2.0,4,1,0
228,383,0.0,2,0,0.0,3,1,0
239,383,3.0,1,0,0.0,5,1,0
261,383,6.0,1,0,0.0,5,1,0
250,383,14.0,1,0,0.0,2,1,0
220,383,0.0,1,0,0.0,2,1,0
272,384,0.0,1,0,0.0,2,1,0
146,384,3.0,1,0,0.0,5,1,0
124,384,3.0,1,0,0.0,5,1,0
135,384,3.0,1,0,0.0,5,1,0
507,385,3.0,1,0,0.0,5,1,0
186,385,0.0,2,0,0.0,3,1,0
175,385,0.0,2,0,0.0,3,1,0
197,385,0.0,4,2,2.0,4,1,0
518,385,1.0,1,0,0.0,5,1,0
208,385,4.0,1,0,0.0,5,1,0
157,385,0.0,1,0,0.0,3,1,0
386,386,3.0,1,0,0.0,5,1,0
528,386,0.0,1,0,0.0,2,1,0
280,386,0.0,4,3,2.0,4,1,0
409,387,0.0,1,0,0.0,2,1,0
397,387,0.0,3,0,0.0,3,1,0
420,388,0.0,3,0,0.0,4,1,1
442,389,0.0,4,3,1.0,5,1,0
431,389,0.0,4,4,1.0,5,1,0
453,390,0.0,4,2,6.0,4,1,0
464,390,0.0,1,0,0.0,2,1,0
475,391,0.0,3,0,0.0,5,1,0
486,391,0.0,1,0,0.0,2,1,0
323,392,0.0,4,2,3.0,4,1,0
311,392,0.0,1,0,0.0,2,1,0
334,392,0.0,4,2,3.0,4,1,0
497,392,0.0,3,0,0.0,4,1,0
345,393,0.0,4,2,7.0,3,1,0
356,394,0.0,4,3,1.0,5,1,0
290,395,0.0,1,0,0.0,2,1,0
301,395,2.0,1,0,0.0,5,1,0
83,395,0.0,1,0,0.0,2,1,0
367,395,0.0,4,2,1.0,4,1,0
1113,396,0.0,2,0,0.0,3,1,0
1124,396,0.0,2,0,0.0,3,1,0
1147,396,3.0,1,0,0.0,5,1,0
1136,396,3.0,1,0,0.0,5,1,0
1191,397,3.0,1,0,0.0,5,1,0
1180,397,0.0,3,0,0.0,4,1,0
1169,397,0.0,1,0,0.0,2,1,0
1158,397,0.0,1,0,0.0,2,1,0
1201,398,0.0,2,0,0.0,3,1,0
1212,399,0.0,4,3,1.0,3,1,0
1223,399,0.0,2,0,0.0,3,1,0
1257,400,0.0,3,0,0.0,4,1,0
1246,400,0.0,1,0,0.0,2,1,0
1234,400,0.0,1,0,0.0,2,1,0
1268,401,0.0,3,0,0.0,3,1,0
1279,401,6.0,1,0,0.0,5,1,0
1290,401,0.0,1,0,0.0,5,1,0
1301,402,0.0,1,0,0.0,2,1,0
1312,402,22.0,1,0,0.0,2,1,0
541,403,0.0,1,0,0.0,5,1,0
1323,403,0.0,2,0,0.0,3,1,0
564,404,0.0,1,0,0.0,5,1,0
575,404,0.0,1,0,0.0,2,1,0
552,404,0.0,2,0,0.0,3,1,0
586,404,5.0,1,0,0.0,5,1,0
0,405,0.0,1,0,0.0,2,1,0
11,405,0.0,1,0,0.0,2,1,0
44,406,3.0,1,0,0.0,5,1,0
22,406,0.0,1,0,0.0,2,1,0
55,406,3.0,4,2,3.0,5,1,0
33,406,0.0,4,1,3.0,4,1,0
66,407,0.0,1,0,0.0,3,1,0
78,408,0.0,4,4,1.0,3,1,0
864,408,0.0,2,0,0.0,3,1,0
875,409,0.0,4,1,1.0,3,1,0
100,410,0.0,1,0,0.0,5,1,0
89,410,0.0,4,2,1.0,3,1,0
1076,411,0.0,1,0,0.0,2,1,0
111,411,0.0,4,4,1.0,3,1,0
1087,412,0.0,1,0,0.0,2,1,0
1098,412,0.0,1,0,0.0,2,1,0
892,413,0.0,2,0,0.0,5,1,0
1109,413,0.0,4,2,3.0,3,1,0
903,414,0.0,1,0,0.0,5,1,0
1329,415,0.0,3,0,0.0,3,1,0
914,415,0.0,2,0,0.0,3,1,0
1350,416,0.0,4,2,3.0,4,1,0
1340,416,0.0,4,2,7.0,5,1,0
618,417,0.0,4,4,1.0,3,1,0
636,417,3.0,1,0,0.0,5,1,0
629,417,0.0,1,0,0.0,2,1,0
43837,418,0.0,3,0,0.0,4,1,0
43836,418,0.0,1,0,0.0,5,1,0
668,419,0.0,2,0,0.0,3,1,0
679,420,0.0,1,0,0.0,3,1,0
701,421,0.0,1,0,0.0,3,1,0
690,421,0.0,2,0,0.0,5,1,0
743,422,3.0,4,3,3.0,5,1,0
754,422,3.0,1,0,0.0,5,1,0
712,422,0.0,1,0,0.0,2,1,0
734,422,0.0,1,0,0.0,2,1,0
767,422,2.0,1,0,0.0,5,1,0
723,422,0.0,1,0,0.0,2,1,0
811,423,0.0,1,0,0.0,2,1,0
833,423,6.0,1,0,0.0,5,1,0
822,423,3.0,1,0,0.0,5,1,0
800,423,0.0,1,0,0.0,2,1,0
844,423,3.0,1,0,0.0,5,1,0
789,423,0.0,1,0,0.0,3,1,0
778,423,0.0,4,4,1.0,5,1,0
1397,424,0.0,3,0,0.0,3,1,0
1408,424,0.0,4,3,1.0,3,1,0
1420,424,3.0,1,0,0.0,5,1,0
1431,425,0.0,4,4,1.0,3,1,0
1442,425,0.0,2,0,0.0,3,1,0
1453,426,0.0,2,0,0.0,3,1,0
1464,426,0.0,4,1,2.0,4,1,0
1486,427,0.0,4,4,1.0,3,1,0
1475,427,0.0,1,0,0.0,2,1,0
1497,427,1.0,1,0,0.0,5,1,0
1508,427,3.0,1,0,0.0,5,1,0
1531,427,0.0,2,0,0.0,3,1,0
1519,427,0.0,1,0,0.0,2,1,0
1035,428,0.0,2,0,0.0,3,1,0
1068,428,0.0,1,0,0.0,2,1,0
1046,428,4.0,1,0,0.0,5,1,0
1057,428,0.0,4,2,7.0,5,1,0
1539,429,3.0,1,0,0.0,5,1,0
1362,429,0.0,4,2,1.0,5,1,0
1373,429,0.0,1,0,0.0,2,1,0
1395,429,3.0,1,0,0.0,5,1,0
1384,429,0.0,1,0,0.0,2,1,0
602,430,3.0,1,0,0.0,5,1,0
1709,431,0.0,1,0,0.0,2,1,0
1698,431,0.0,4,3,1.0,3,1,0
1731,432,0.0,4,4,1.0,5,1,0
1742,432,0.0,1,0,0.0,2,1,0
1753,432,0.0,4,2,7.0,4,1,0
1764,432,3.0,1,0,0.0,5,1,0
1775,432,7.0,1,0,0.0,2,1,0
1720,432,0.0,1,0,0.0,3,1,0
1786,433,0.0,2,0,0.0,5,1,0
1798,434,0.0,3,0,0.0,5,1,0
1820,434,0.0,1,0,0.0,2,1,0
1809,434,0.0,2,0,0.0,5,1,0
1864,434,2.0,1,0,0.0,5,1,0
1853,434,6.0,1,0,0.0,5,1,0
1842,434,1.0,1,0,0.0,5,1,0
1831,434,0.0,1,0,0.0,2,1,0
1875,435,0.0,4,4,4.0,3,1,0
1886,435,0.0,4,2,2.0,4,1,0
1908,436,0.0,3,0,0.0,3,1,0
1897,436,0.0,4,4,2.0,4,1,0
955,437,0.0,1,0,0.0,2,1,0
977,437,2.0,1,0,0.0,5,1,0
944,437,0.0,1,0,0.0,2,1,0
933,437,0.0,2,0,0.0,4,1,0
966,437,3.0,1,0,0.0,5,1,0
1919,437,0.0,2,0,0.0,3,1,0
988,438,0.0,1,0,0.0,3,1,0
999,439,0.0,4,1,1.0,4,1,0
1020,440,0.0,1,0,0.0,2,1,0
1693,440,3.0,1,0,0.0,5,1,0
2204,440,0.0,1,0,0.0,2,1,0
1682,440,2.0,1,0,0.0,5,1,0
1672,440,0.0,1,0,0.0,2,1,0
1010,440,0.0,3,0,0.0,4,1,0
2215,440,0.0,1,0,0.0,2,1,0
43838,441,0.0,2,0,0.0,5,1,0
43839,441,0.0,4,4,2.0,3,1,0
2066,442,0.0,1,0,0.0,2,1,0
2078,442,0.0,1,0,0.0,2,1,0
2089,442,0.0,4,2,2.0,4,1,0
2100,442,0.0,4,4,1.0,5,1,0
1939,442,0.0,1,0,0.0,2,1,0
2121,443,0.0,1,0,0.0,2,1,0
2111,443,0.0,4,2,4.0,3,1,0
2165,444,1.0,1,0,0.0,5,1,0
2143,444,0.0,1,0,0.0,2,1,0
2176,444,3.0,1,0,0.0,5,1,0
2154,444,0.0,1,0,0.0,2,1,0
2188,444,3.0,1,0,0.0,5,1,0
2132,444,0.0,3,0,0.0,3,1,0
1954,445,0.0,2,0,0.0,3,1,0
1965,445,0.0,1,0,0.0,3,1,0
1976,446,0.0,4,4,1.0,3,1,0
1998,447,0.0,1,0,0.0,2,1,0
2009,447,0.0,1,0,0.0,2,1,0
1987,447,0.0,1,0,0.0,5,1,0
2020,447,6.0,1,0,0.0,5,1,0
2031,448,0.0,1,0,0.0,3,1,0
2329,448,0.0,2,0,0.0,3,1,0
2352,449,0.0,4,2,3.0,4,1,0
2341,449,0.0,4,3,2.0,3,1,0
1947,450,0.0,1,0,0.0,2,1,0
2041,450,0.0,4,4,1.0,4,1,0
1565,451,10.0,1,0,0.0,5,1,0
2052,451,0.0,1,0,0.0,2,1,0
1576,451,0.0,4,3,3.0,3,1,0
1587,452,0.0,2,0,0.0,5,1,0
1622,452,15.0,1,0,0.0,2,1,0
1609,452,0.0,1,0,0.0,2,1,0
1598,452,0.0,2,0,0.0,5,1,0
1655,453,0.0,1,0,0.0,2,1,0
2239,453,3.0,1,0,0.0,5,1,0
1644,453,0.0,1,0,0.0,2,1,0
2250,453,2.0,1,0,0.0,5,1,0
1633,453,0.0,3,0,0.0,4,1,0
2272,454,0.0,1,0,0.0,3,1,0
2261,454,0.0,4,4,4.0,3,1,0
2317,455,4.0,1,0,0.0,5,1,0
2294,455,0.0,4,2,2.0,3,1,0
2306,455,3.0,1,0,0.0,5,1,0
2283,455,0.0,1,0,0.0,2,1,0
3093,456,0.0,1,0,0.0,2,1,0
3071,456,0.0,1,0,0.0,3,1,0
3082,456,0.0,1,0,0.0,2,1,0
3104,456,0.0,1,0,0.0,2,1,0
2362,457,0.0,4,2,2.0,3,1,0
1663,458,4.0,1,0,0.0,5,1,0
1547,458,0.0,2,0,0.0,3,1,0
